2020-11-08 19:41:10,993 INFO  - START TEST: Фильтрация событий
2020-11-08 19:41:47,516 INFO  - STOP STEP:                    выполнено нажатие на Отметить все важные STATUS: PASSED
2020-11-08 19:41:49,598 INFO  - START STEP:                   выполнено нажатие на Отметить все важные
2020-11-08 19:41:51,263 INFO  - STOP STEP:                    выполнено нажатие на Отметить все важные STATUS: PASSED
2020-11-08 19:41:51,264 INFO  - START STEP:                   выполнено нажатие на Отметить все регионы
2020-11-08 19:41:53,484 INFO  - STOP STEP:                    выполнено нажатие на Отметить все регионы STATUS: PASSED
2020-11-08 19:41:54,869 INFO  - START STEP:                   выполнено нажатие на Отметить все регионы
2020-11-08 19:41:56,400 INFO  - STOP STEP:                    выполнено нажатие на Отметить все регионы STATUS: PASSED
2020-11-08 19:41:56,400 INFO  - STOP STEP:              unselectedAll STATUS: PASSED
2020-11-08 19:41:56,402 INFO  - START STEP:             страница "class com.tradays.metaquotes.page.FilterPage" загружена
2020-11-08 19:41:57,045 INFO  - STOP STEP:              страница "class com.tradays.metaquotes.page.FilterPage" загружена STATUS: PASSED
2020-11-08 19:41:57,046 INFO  - START STEP:             выбирается элемент коллекции "Список элементов фильтра" с параметрами: "$conditions"
2020-11-08 19:41:57,046 INFO  - START STEP:                   searchItem
2020-11-08 19:41:57,047 INFO  - START STEP:                         itemExist
2020-11-08 19:41:59,810 INFO  - STOP STEP:                          itemExist STATUS: PASSED
2020-11-08 19:41:59,810 INFO  - STOP STEP:                    searchItem STATUS: PASSED
2020-11-08 19:41:59,811 INFO  - STOP STEP:              выбирается элемент коллекции "Список элементов фильтра" с параметрами: "$conditions" STATUS: PASSED
2020-11-08 19:42:00,585 INFO  - START STEP:             страница "class com.tradays.metaquotes.page.FilterPage" загружена
2020-11-08 19:42:00,700 INFO  - STOP STEP:              страница "class com.tradays.metaquotes.page.FilterPage" загружена STATUS: PASSED
2020-11-08 19:42:00,701 INFO  - START STEP:             выбирается элемент коллекции "Список элементов фильтра" с параметрами: "$conditions"
2020-11-08 19:42:00,701 INFO  - START STEP:                   searchItem
2020-11-08 19:42:00,701 INFO  - START STEP:                         itemExist
2020-11-08 19:42:15,675 INFO  - START STEP:                               itemExist
2020-11-08 19:42:20,658 INFO  - STOP STEP:                                itemExist STATUS: PASSED
2020-11-08 19:42:20,659 INFO  - STOP STEP:                          itemExist STATUS: PASSED
2020-11-08 19:42:20,659 INFO  - STOP STEP:                    searchItem STATUS: PASSED
2020-11-08 19:42:20,659 INFO  - STOP STEP:              выбирается элемент коллекции "Список элементов фильтра" с параметрами: "$conditions" STATUS: PASSED
2020-11-08 19:42:21,543 INFO  - START STEP:             выполнено нажатие на Вернуться назад
2020-11-08 19:42:21,914 INFO  - STOP STEP:              выполнено нажатие на Вернуться назад STATUS: PASSED
2020-11-08 19:42:21,915 INFO  - STOP STEP:        устанавливается фильтр: "[FieldValueTable(field=Наименование, value=Medium), FieldValueTable(field=Наименование, value=Switzerland)]" STATUS: PASSED
2020-11-08 19:42:21,917 INFO  - STOP STEP:  *  установлен фильтр: STATUS: PASSED
2020-11-08 19:42:21,918 INFO  - START STEP: *  выбран элемент коллекции "Список событий" с индексом "1"
2020-11-08 19:42:21,924 INFO  - START STEP:       выбирается элемент коллекции "Список событий" с индексом "1"
2020-11-08 19:42:21,924 INFO  - START STEP:             searchItemByIndex
2020-11-08 19:42:25,528 INFO  - STOP STEP:              searchItemByIndex STATUS: PASSED
2020-11-08 19:42:25,528 INFO  - STOP STEP:        выбирается элемент коллекции "Список событий" с индексом "1" STATUS: PASSED
2020-11-08 19:42:25,529 INFO  - STOP STEP:  *  выбран элемент коллекции "Список событий" с индексом "1" STATUS: PASSED
2020-11-08 19:42:25,530 INFO  - START STEP: *  нажатием на кнопку "Заголовок" загружена страница "Событие"
2020-11-08 19:42:25,559 INFO  - Reflections took 25 ms to scan 1 urls, producing 3 keys and 13 values 
2020-11-08 19:42:25,560 INFO  - START STEP:       выполнено нажатие на Заголовок
2020-11-08 19:42:26,655 INFO  - STOP STEP:        выполнено нажатие на Заголовок STATUS: PASSED
2020-11-08 19:42:26,656 INFO  - START STEP:       страница "class com.tradays.metaquotes.page.EventPage" загружена
2020-11-08 19:42:27,250 INFO  - STOP STEP:        страница "class com.tradays.metaquotes.page.EventPage" загружена STATUS: PASSED
2020-11-08 19:42:27,251 INFO  - STOP STEP:  *  нажатием на кнопку "Заголовок" загружена страница "Событие" STATUS: PASSED
2020-11-08 19:42:27,252 INFO  - START STEP: *  значения полей:
2020-11-08 19:42:27,260 INFO  - START STEP:       значение поля "Важность" равно "MEDIUM"
2020-11-08 19:42:27,261 INFO  - START STEP:             получено значение поля "Важность"
2020-11-08 19:42:27,477 INFO  - GET VALUE :                    значение поля [Важность]: MEDIUM
2020-11-08 19:42:27,477 INFO  - STOP STEP:              получено значение поля "Важность" STATUS: PASSED
2020-11-08 19:42:27,477 INFO  - STOP STEP:        значение поля "Важность" равно "MEDIUM" STATUS: PASSED
2020-11-08 19:42:27,478 INFO  - START STEP:       значение поля "Страна" равно "Switzerland"
2020-11-08 19:42:27,478 INFO  - START STEP:             получено значение поля "Страна"
2020-11-08 19:42:27,650 INFO  - GET VALUE :                    значение поля [Страна]: Switzerland
2020-11-08 19:42:27,650 INFO  - STOP STEP:              получено значение поля "Страна" STATUS: PASSED
2020-11-08 19:42:27,650 INFO  - STOP STEP:        значение поля "Страна" равно "Switzerland" STATUS: PASSED
2020-11-08 19:42:27,651 INFO  - STOP STEP:  *  значения полей: STATUS: PASSED
2020-11-08 19:42:27,652 INFO  - START STEP: *  выполнено нажатие на "История"
2020-11-08 19:42:27,652 INFO  - START STEP:       выполнено нажатие на История
2020-11-08 19:42:28,176 INFO  - STOP STEP:        выполнено нажатие на История STATUS: PASSED
2020-11-08 19:42:28,177 INFO  - STOP STEP:  *  выполнено нажатие на "История" STATUS: PASSED
2020-11-08 19:42:28,178 INFO  - START STEP: *  в переменной "history" сохранены значения "12" элементов "История индекса потребительского доверия" с параметрами:
2020-11-08 19:42:28,181 INFO  - START STEP:       в переменной "history" сохранены значения "12" элементов "История индекса потребительского доверия" с параметрами: "$conditions"
2020-11-08 19:42:30,587 INFO  - START STEP:             получено значение поля "Дата"
2020-11-08 19:42:30,672 INFO  - GET VALUE :                    значение поля [Дата]: 8 Oct 2020
2020-11-08 19:42:30,672 INFO  - STOP STEP:              получено значение поля "Дата" STATUS: PASSED
2020-11-08 19:42:30,672 INFO  - START STEP:             получено значение поля "Актуальное"
2020-11-08 19:42:30,752 INFO  - GET VALUE :                    значение поля [Актуальное]: 3,2%
2020-11-08 19:42:30,753 INFO  - STOP STEP:              получено значение поля "Актуальное" STATUS: PASSED
2020-11-08 19:42:30,753 INFO  - START STEP:             получено значение поля "Прогноз"
2020-11-08 19:42:30,848 INFO  - GET VALUE :                    значение поля [Прогноз]: 3,4%
2020-11-08 19:42:30,848 INFO  - STOP STEP:              получено значение поля "Прогноз" STATUS: PASSED
2020-11-08 19:42:30,848 INFO  - START STEP:             получено значение поля "Дата"
2020-11-08 19:42:30,947 INFO  - GET VALUE :                    значение поля [Дата]: 9 Sep 2020
2020-11-08 19:42:30,947 INFO  - STOP STEP:              получено значение поля "Дата" STATUS: PASSED
2020-11-08 19:42:30,948 INFO  - START STEP:             получено значение поля "Актуальное"
2020-11-08 19:42:31,039 INFO  - GET VALUE :                    значение поля [Актуальное]: 3,3%
2020-11-08 19:42:31,039 INFO  - STOP STEP:              получено значение поля "Актуальное" STATUS: PASSED
2020-11-08 19:42:31,039 INFO  - START STEP:             получено значение поля "Прогноз"
2020-11-08 19:42:31,233 INFO  - GET VALUE :                    значение поля [Прогноз]: 3,5%
2020-11-08 19:42:31,233 INFO  - STOP STEP:              получено значение поля "Прогноз" STATUS: PASSED
2020-11-08 19:42:31,233 INFO  - START STEP:             получено значение поля "Дата"
2020-11-08 19:42:31,324 INFO  - GET VALUE :                    значение поля [Дата]: 10 Aug 2020
2020-11-08 19:42:31,324 INFO  - STOP STEP:              получено значение поля "Дата" STATUS: PASSED
2020-11-08 19:42:31,325 INFO  - START STEP:             получено значение поля "Актуальное"
2020-11-08 19:42:31,426 INFO  - GET VALUE :                    значение поля [Актуальное]: 3,2%
2020-11-08 19:42:31,426 INFO  - STOP STEP:              получено значение поля "Актуальное" STATUS: PASSED
2020-11-08 19:42:31,427 INFO  - START STEP:             получено значение поля "Прогноз"
2020-11-08 19:42:31,538 INFO  - GET VALUE :                    значение поля [Прогноз]: 3,4%
2020-11-08 19:42:31,539 INFO  - STOP STEP:              получено значение поля "Прогноз" STATUS: PASSED
2020-11-08 19:42:31,539 INFO  - START STEP:             получено значение поля "Дата"
2020-11-08 19:42:31,635 INFO  - GET VALUE :                    значение поля [Дата]: 8 Jul 2020
2020-11-08 19:42:31,635 INFO  - STOP STEP:              получено значение поля "Дата" STATUS: PASSED
2020-11-08 19:42:31,635 INFO  - START STEP:             получено значение поля "Актуальное"
2020-11-08 19:42:31,707 INFO  - GET VALUE :                    значение поля [Актуальное]: 3,2%
2020-11-08 19:42:31,707 INFO  - STOP STEP:              получено значение поля "Актуальное" STATUS: PASSED
2020-11-08 19:42:31,708 INFO  - START STEP:             получено значение поля "Прогноз"
2020-11-08 19:42:31,798 INFO  - GET VALUE :                    значение поля [Прогноз]: 3,6%
2020-11-08 19:42:31,798 INFO  - STOP STEP:              получено значение поля "Прогноз" STATUS: PASSED
2020-11-08 19:42:31,799 INFO  - START STEP:             получено значение поля "Дата"
2020-11-08 19:42:32,863 INFO  - GET VALUE :                    значение поля [Дата]: 9 Jun 2020
2020-11-08 19:42:32,863 INFO  - STOP STEP:              получено значение поля "Дата" STATUS: PASSED
2020-11-08 19:42:32,864 INFO  - START STEP:             получено значение поля "Актуальное"
2020-11-08 19:42:32,950 INFO  - GET VALUE :                    значение поля [Актуальное]: 3,4%
2020-11-08 19:42:32,950 INFO  - STOP STEP:              получено значение поля "Актуальное" STATUS: PASSED
2020-11-08 19:42:32,951 INFO  - START STEP:             получено значение поля "Прогноз"
2020-11-08 19:42:33,022 INFO  - GET VALUE :                    значение поля [Прогноз]: 3,5%
2020-11-08 19:42:33,022 INFO  - STOP STEP:              получено значение поля "Прогноз" STATUS: PASSED
2020-11-08 19:42:33,023 INFO  - START STEP:             получено значение поля "Дата"
2020-11-08 19:42:33,102 INFO  - GET VALUE :                    значение поля [Дата]: 8 May 2020
2020-11-08 19:42:33,102 INFO  - STOP STEP:              получено значение поля "Дата" STATUS: PASSED
2020-11-08 19:42:33,103 INFO  - START STEP:             получено значение поля "Актуальное"
2020-11-08 19:42:33,195 INFO  - GET VALUE :                    значение поля [Актуальное]: 
2020-11-08 19:42:33,195 INFO  - STOP STEP:              получено значение поля "Актуальное" STATUS: PASSED
2020-11-08 19:42:33,196 INFO  - START STEP:             получено значение поля "Прогноз"
2020-11-08 19:42:33,279 INFO  - GET VALUE :                    значение поля [Прогноз]: 2,8%
2020-11-08 19:42:33,279 INFO  - STOP STEP:              получено значение поля "Прогноз" STATUS: PASSED
2020-11-08 19:42:33,280 INFO  - START STEP:             получено значение поля "Дата"
2020-11-08 19:42:33,459 INFO  - GET VALUE :                    значение поля [Дата]: 7 May 2020
2020-11-08 19:42:33,460 INFO  - STOP STEP:              получено значение поля "Дата" STATUS: PASSED
2020-11-08 19:42:33,460 INFO  - START STEP:             получено значение поля "Актуальное"
2020-11-08 19:42:33,535 INFO  - GET VALUE :                    значение поля [Актуальное]: 3,3%
2020-11-08 19:42:33,536 INFO  - STOP STEP:              получено значение поля "Актуальное" STATUS: PASSED
2020-11-08 19:42:33,536 INFO  - START STEP:             получено значение поля "Прогноз"
2020-11-08 19:42:33,617 INFO  - GET VALUE :                    значение поля [Прогноз]: 2,8%
2020-11-08 19:42:33,617 INFO  - STOP STEP:              получено значение поля "Прогноз" STATUS: PASSED
2020-11-08 19:42:44,349 INFO  - START STEP:             получено значение поля "Дата"
2020-11-08 19:42:44,725 INFO  - GET VALUE :                    значение поля [Дата]: 8 Apr 2020
2020-11-08 19:42:44,725 INFO  - STOP STEP:              получено значение поля "Дата" STATUS: PASSED
2020-11-08 19:42:44,726 INFO  - START STEP:             получено значение поля "Актуальное"
2020-11-08 19:42:44,832 INFO  - GET VALUE :                    значение поля [Актуальное]: 
2020-11-08 19:42:44,832 INFO  - STOP STEP:              получено значение поля "Актуальное" STATUS: PASSED
2020-11-08 19:42:44,833 INFO  - START STEP:             получено значение поля "Прогноз"
2020-11-08 19:42:44,959 INFO  - GET VALUE :                    значение поля [Прогноз]: 2,3%
2020-11-08 19:42:44,959 INFO  - STOP STEP:              получено значение поля "Прогноз" STATUS: PASSED
2020-11-08 19:42:44,960 INFO  - START STEP:             получено значение поля "Дата"
2020-11-08 19:42:45,067 INFO  - GET VALUE :                    значение поля [Дата]: 7 Apr 2020
2020-11-08 19:42:45,067 INFO  - STOP STEP:              получено значение поля "Дата" STATUS: PASSED
2020-11-08 19:42:45,068 INFO  - START STEP:             получено значение поля "Актуальное"
2020-11-08 19:42:45,159 INFO  - GET VALUE :                    значение поля [Актуальное]: 2,9%
2020-11-08 19:42:45,159 INFO  - STOP STEP:              получено значение поля "Актуальное" STATUS: PASSED
2020-11-08 19:42:45,159 INFO  - START STEP:             получено значение поля "Прогноз"
2020-11-08 19:42:45,260 INFO  - GET VALUE :                    значение поля [Прогноз]: 2,3%
2020-11-08 19:42:45,260 INFO  - STOP STEP:              получено значение поля "Прогноз" STATUS: PASSED
2020-11-08 19:42:45,260 INFO  - START STEP:             получено значение поля "Дата"
2020-11-08 19:42:45,385 INFO  - GET VALUE :                    значение поля [Дата]: 9 Mar 2020
2020-11-08 19:42:45,385 INFO  - STOP STEP:              получено значение поля "Дата" STATUS: PASSED
2020-11-08 19:42:45,386 INFO  - START STEP:             получено значение поля "Актуальное"
2020-11-08 19:42:45,492 INFO  - GET VALUE :                    значение поля [Актуальное]: 2,5%
2020-11-08 19:42:45,492 INFO  - STOP STEP:              получено значение поля "Актуальное" STATUS: PASSED
2020-11-08 19:42:45,493 INFO  - START STEP:             получено значение поля "Прогноз"
2020-11-08 19:42:45,603 INFO  - GET VALUE :                    значение поля [Прогноз]: 2,5%
2020-11-08 19:42:45,603 INFO  - STOP STEP:              получено значение поля "Прогноз" STATUS: PASSED
2020-11-08 19:42:45,603 INFO  - START STEP:             получено значение поля "Дата"
2020-11-08 19:42:45,709 INFO  - GET VALUE :                    значение поля [Дата]: 10 Feb 2020
2020-11-08 19:42:45,709 INFO  - STOP STEP:              получено значение поля "Дата" STATUS: PASSED
2020-11-08 19:42:45,710 INFO  - START STEP:             получено значение поля "Актуальное"
2020-11-08 19:42:45,823 INFO  - GET VALUE :                    значение поля [Актуальное]: 2,6%
2020-11-08 19:42:45,824 INFO  - STOP STEP:              получено значение поля "Актуальное" STATUS: PASSED
2020-11-08 19:42:45,824 INFO  - START STEP:             получено значение поля "Прогноз"
2020-11-08 19:42:45,932 INFO  - GET VALUE :                    значение поля [Прогноз]: 2,6%
2020-11-08 19:42:45,932 INFO  - STOP STEP:              получено значение поля "Прогноз" STATUS: PASSED
2020-11-08 19:42:45,932 INFO  - START STEP:             получено значение поля "Дата"
2020-11-08 19:42:46,022 INFO  - GET VALUE :                    значение поля [Дата]: 10 Jan 2020
2020-11-08 19:42:46,023 INFO  - STOP STEP:              получено значение поля "Дата" STATUS: PASSED
2020-11-08 19:42:46,023 INFO  - START STEP:             получено значение поля "Актуальное"
2020-11-08 19:42:46,114 INFO  - GET VALUE :                    значение поля [Актуальное]: 2,5%
2020-11-08 19:42:46,115 INFO  - STOP STEP:              получено значение поля "Актуальное" STATUS: PASSED
2020-11-08 19:42:46,115 INFO  - START STEP:             получено значение поля "Прогноз"
2020-11-08 19:42:46,229 INFO  - GET VALUE :                    значение поля [Прогноз]: 2,4%
2020-11-08 19:42:46,230 INFO  - STOP STEP:              получено значение поля "Прогноз" STATUS: PASSED
2020-11-08 19:42:46,232 INFO  - STOP STEP:        в переменной "history" сохранены значения "12" элементов "История индекса потребительского доверия" с параметрами: "$conditions" STATUS: PASSED
2020-11-08 19:42:46,235 INFO  - STOP STEP:  *  в переменной "history" сохранены значения "12" элементов "История индекса потребительского доверия" с параметрами: STATUS: PASSED
2020-11-08 19:42:46,236 INFO  - START STEP: *  вывести в консоль значение переменной "#{history}"
2020-11-08 19:42:46,241 INFO  - значение перенной: 
|Дата       |Актуальное|Прогноз|
|8 Oct 2020 |3,2%      |3,4%   |
|9 Sep 2020 |3,3%      |3,5%   |
|10 Aug 2020|3,2%      |3,4%   |
|8 Jul 2020 |3,2%      |3,6%   |
|9 Jun 2020 |3,4%      |3,5%   |
|8 May 2020 |          |2,8%   |
|7 May 2020 |3,3%      |2,8%   |
|8 Apr 2020 |          |2,3%   |
|7 Apr 2020 |2,9%      |2,3%   |
|9 Mar 2020 |2,5%      |2,5%   |
|10 Feb 2020|2,6%      |2,6%   |
|10 Jan 2020|2,5%      |2,4%   |

2020-11-08 19:42:46,245 INFO  - STOP STEP:  *  вывести в консоль значение переменной "#{history}" STATUS: PASSED
2020-11-08 19:42:47,262 INFO  - START STEP: FeatureHooks.closeDriver()
2020-11-08 19:42:47,262 INFO  - STOP STEP:  FeatureHooks.closeDriver() STATUS: PASSED
